profile_a,profile_b,node_visit_js_divergence_nats,edge_flow_js_divergence_nats,win_probability_gap,trajectory_entropy_gap_nats
neutral_neutral_neutral,neutral_noble_neutral,0.00577076169518,0.0085954109597,0.009904556723,0.1629682694
neutral_neutral_neutral,neutral_noble_tactical,0.0177534892869,0.0240528592033,0.001567160733,0.674352255
neutral_neutral_neutral,reckless_selfish_physical,0.0279967150467,0.0408940072289,0.0592127423758,2.6452224468
neutral_neutral_neutral,reckless_selfish_neutral,0.0236603694397,0.0341456635425,0.0653705706712,2.7942705998
neutral_neutral_neutral,reckless_selfish_tactical,0.0276008578498,0.0388179491565,0.0654142667631,2.7432763721
neutral_neutral_neutral,reckless_neutral_physical,0.0388280490568,0.0531540239318,0.0495175785358,2.5273563917
neutral_neutral_neutral,reckless_neutral_neutral,0.0335377302187,0.0453212332741,0.0530266792397,2.5395085574
neutral_neutral_neutral,reckless_neutral_tactical,0.0371431498818,0.049770004038,0.0508620184823,2.4120482434
neutral_neutral_neutral,reckless_noble_physical,0.0516715600654,0.0695278007619,0.0424274203211,2.8310079103
neutral_neutral_neutral,reckless_noble_neutral,0.0455535836809,0.0605911056574,0.044950846477,2.7517906003
neutral_neutral_neutral,reckless_noble_tactical,0.0488863130349,0.0645852699293,0.0416264378487,2.5826298508
neutral_neutral_tactical,neutral_noble_physical,0.0401955690591,0.0577029076856,0.034839943024,1.3232027842
neutral_neutral_tactical,neutral_noble_neutral,0.0149461797111,0.0218910968867,0.025879406773,1.17478247
neutral_neutral_tactical,neutral_noble_tactical,0.00537778676808,0.00799660189232,0.017542010783,0.3374619456
neutral_neutral_tactical,reckless_selfish_physical,0.0478171847461,0.0689762125652,0.0432378923258,1.6334082462
neutral_neutral_tactical,reckless_selfish_neutral,0.0305985528992,0.0449255836009,0.0493957206212,1.7824563992
neutral_neutral_tactical,reckless_selfish_tactical,0.0188641178742,0.0284190373446,0.0494394167131,1.7314621715
neutral_neutral_tactical,reckless_neutral_physical,0.0566758726422,0.0796204135555,0.0335427284858,1.5155421911
neutral_neutral_tactical,reckless_neutral_neutral,0.0385892734678,0.0545083050149,0.0370518291897,1.5276943568
neutral_neutral_tactical,reckless_neutral_tactical,0.0260774015807,0.0371529363964,0.0348871684323,1.4002340428
neutral_neutral_tactical,reckless_noble_physical,0.0681840914289,0.0947622222569,0.0264525702711,1.8191937097
neutral_neutral_tactical,reckless_noble_neutral,0.0494126977084,0.0687476411931,0.028975996427,1.7399763997
neutral_neutral_tactical,reckless_noble_tactical,0.0365906292658,0.0508954381375,0.0256515877987,1.5708156502
neutral_noble_physical,neutral_noble_neutral,0.00929430995064,0.0131769167008,0.008960536251,0.1484203142
neutral_noble_physical,neutral_noble_tactical,0.037982711655,0.0522091951654,0.017297932241,0.9857408386
neutral_noble_physical,reckless_selfish_physical,0.0245729812944,0.0396941669065,0.0780778353498,2.9566110304
neutral_noble_physical,reckless_selfish_neutral,0.0329600290434,0.0508818168022,0.0842356636452,3.1056591834
neutral_noble_physical,reckless_selfish_tactical,0.0505480133237,0.0739249941407,0.0842793597371,3.0546649557
neutral_noble_physical,reckless_neutral_physical,0.0251618871164,0.0355849326339,0.0683826715098,2.8387449753
neutral_noble_physical,reckless_neutral_neutral,0.0333026220528,0.0466032460564,0.0718917722137,2.850897141
neutral_noble_physical,reckless_neutral_tactical,0.0513637119553,0.0706631828129,0.0697271114563,2.723436827
neutral_noble_physical,reckless_noble_physical,0.0326534573829,0.0429301789892,0.0612925132951,3.1423964939
neutral_noble_physical,reckless_noble_neutral,0.0401501718356,0.0531647371483,0.063815939451,3.0631791839
neutral_noble_physical,reckless_noble_tactical,0.0580255141346,0.0771390480203,0.0604915308227,2.8940184344
neutral_noble_neutral,neutral_noble_tactical,0.0111341463508,0.0151427545799,0.00833739599,0.8373205244
neutral_noble_neutral,reckless_selfish_physical,0.030676245883,0.0479040983609,0.0691172990988,2.8081907162
neutral_noble_neutral,reckless_selfish_neutral,0.0254323350875,0.0404267185261,0.0752751273942,2.9572388692
neutral_noble_neutral,reckless_selfish_tactical,0.0291171241438,0.0446411344108,0.0753188234861,2.9062446415
neutral_noble_neutral,reckless_neutral_physical,0.029533533716,0.0426745965354,0.0594221352588,2.6903246611
neutral_noble_neutral,reckless_neutral_neutral,0.0238459299068,0.0346662049725,0.0629312359627,2.7024768268
neutral_noble_neutral,reckless_neutral_tactical,0.0276286488167,0.0393059311705,0.0607665752053,2.5750165128
neutral_noble_neutral,reckless_noble_physical,0.0358823159418,0.0491340844158,0.0523319770441,2.9939761797
neutral_noble_neutral,reckless_noble_neutral,0.0296226650966,0.0403863948429,0.0548554032,2.9147588697
neutral_noble_neutral,reckless_noble_tactical,0.0331988579055,0.044888217217,0.0515309945717,2.7455981202
neutral_noble_tactical,reckless_selfish_physical,0.0535565782604,0.0784161813117,0.0607799031088,1.9708701918
neutral_noble_tactical,reckless_selfish_neutral,0.0354902020293,0.0538533741788,0.0669377314042,2.1199183448
neutral_noble_tactical,reckless_selfish_tactical,0.0231818414342,0.0366950186845,0.0669814274961,2.0689241171
neutral_noble_tactical,reckless_neutral_physical,0.0514088563473,0.0729435207895,0.0510847392688,1.8530041367
neutral_noble_tactical,reckless_neutral_neutral,0.0326364179678,0.0474246525438,0.0545938399727,1.8651563024
neutral_noble_tactical,reckless_neutral_tactical,0.019585091957,0.0295134368048,0.0524291792153,1.7376959884
neutral_noble_tactical,reckless_noble_physical,0.0568201424371,0.0787466941274,0.0439945810541,2.1566556553
neutral_noble_tactical,reckless_noble_neutral,0.0374485431062,0.0524398979559,0.04651800721,2.0774383453
neutral_noble_tactical,reckless_noble_tactical,0.023963189912,0.034049761977,0.0431935985817,1.9082775958
reckless_selfish_physical,reckless_selfish_neutral,0.00647427038798,0.00922216336003,0.0061578282954,0.149048153
reckless_selfish_physical,reckless_selfish_tactical,0.0265573359253,0.036797939231,0.0062015243873,0.0980539253
reckless_selfish_physical,reckless_neutral_physical,0.00743959722086,0.0106741866426,0.00969516384,0.1178660551
reckless_selfish_physical,reckless_neutral_neutral,0.0147309857432,0.0202731223243,0.0061860631361,0.1057138894
reckless_selfish_physical,reckless_neutral_tactical,0.0353389833347,0.0483037729006,0.0083507238935,0.2331742034
reckless_selfish_physical,reckless_noble_physical,0.0186084361209,0.0272677474034,0.0167853220547,0.1857854635
reckless_selfish_physical,reckless_noble_neutral,0.0254411396131,0.035755461086,0.0142618958988,0.1065681535
reckless_selfish_physical,reckless_noble_tactical,0.045541913235,0.0627118081649,0.0175863045271,0.062592596
reckless_selfish_neutral,reckless_selfish_tactical,0.00800582943549,0.0110356329944,4.36960919e-05,0.0509942277
reckless_selfish_neutral,reckless_neutral_physical,0.0123735489675,0.0186520532283,0.0158529921354,0.2669142081
reckless_selfish_neutral,reckless_neutral_neutral,0.00672837585147,0.00984366921843,0.0123438914315,0.2547620424
reckless_selfish_neutral,reckless_neutral_tactical,0.0152518363314,0.0213270889071,0.0145085521889,0.3822223564
reckless_selfish_neutral,reckless_noble_physical,0.0226762644087,0.0345346750405,0.0229431503501,0.0367373105
reckless_selfish_neutral,reckless_noble_neutral,0.0167802760466,0.0250225751435,0.0204197241942,0.0424799995
reckless_selfish_neutral,reckless_noble_tactical,0.0249324339991,0.0356435622023,0.0237441328225,0.211640749
reckless_selfish_tactical,reckless_neutral_physical,0.0323050534299,0.0460220801968,0.0158966882273,0.2159199804
reckless_selfish_tactical,reckless_neutral_neutral,0.0141946244839,0.0202506837804,0.0123875875234,0.2037678147
reckless_selfish_tactical,reckless_neutral_tactical,0.00627359361207,0.00919365918114,0.0145522482808,0.3312281287
reckless_selfish_tactical,reckless_noble_physical,0.0424844907046,0.0615268322824,0.022986846442,0.0877315382
reckless_selfish_tactical,reckless_noble_neutral,0.0241578360887,0.0352291938754,0.0204634202861,0.0085142282
reckless_selfish_tactical,reckless_noble_tactical,0.0159558839266,0.0235665007459,0.0237878289144,0.1606465213
reckless_neutral_physical,reckless_neutral_neutral,0.00670603312873,0.00953904311316,0.0035091007039,0.0121521657
reckless_neutral_physical,reckless_neutral_tactical,0.0282130958776,0.0389059435135,0.0013444399465,0.1153081483
reckless_neutral_physical,reckless_noble_physical,0.00285490237931,0.00451592736699,0.0070901582147,0.3036515186
reckless_neutral_physical,reckless_noble_neutral,0.0096099762355,0.0136534057314,0.0045667320588,0.2244342086
reckless_neutral_physical,reckless_noble_tactical,0.0309678925992,0.0427331570774,0.0078911406871,0.0552734591
reckless_neutral_neutral,reckless_neutral_tactical,0.00869302856112,0.0118967035523,0.0021646607574,0.127460314
reckless_neutral_neutral,reckless_noble_physical,0.0092999612193,0.01409114163,0.0105992589186,0.2914993529
reckless_neutral_neutral,reckless_noble_neutral,0.00260090761557,0.0041660819005,0.0080758327627,0.2122820429
reckless_neutral_neutral,reckless_noble_tactical,0.0111034875439,0.0156807629889,0.011400241391,0.0431212934
reckless_neutral_tactical,reckless_noble_physical,0.0312814496207,0.0439463370687,0.0084345981612,0.4189596669
reckless_neutral_tactical,reckless_noble_neutral,0.0116224756485,0.0164530367006,0.0059111720053,0.3397423569
reckless_neutral_tactical,reckless_noble_tactical,0.00258124151745,0.00400490932815,0.0092355806336,0.1705816074
reckless_noble_physical,reckless_noble_neutral,0.0068396711363,0.00968832783169,0.0025234261559,0.07921731
reckless_noble_physical,reckless_noble_tactical,0.028934072167,0.0398529786563,0.0008009824724,0.2483780595
reckless_noble_neutral,reckless_noble_tactical,0.00895505517195,0.01226083314,0.0033244086283,0.1691607495
